model,rho_nominal,rho_label,rho_effective,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s,output_path,source_run
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420108,8,0,10.484,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_008_seed_1420108,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420109,9,0,10.5475,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_009_seed_1420109,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420110,10,0,10.7954,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_010_seed_1420110,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420111,11,0,10.3109,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_011_seed_1420111,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420112,12,0,10.9,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_012_seed_1420112,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420113,13,0,10.7292,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_013_seed_1420113,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420114,14,0,11.2408,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_014_seed_1420114,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420115,15,0,10.9804,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_015_seed_1420115,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420116,16,0,11.3401,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_016_seed_1420116,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420117,17,0,10.6852,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_017_seed_1420117,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420118,18,0,10.5173,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_018_seed_1420118,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420119,19,0,11.9978,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_019_seed_1420119,final_voter_base_coarse_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920000,0,0,12.5206,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920001,1,0,11.3118,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920002,2,0,10.1791,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920003,3,0,12.0266,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920004,4,0,12.4083,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920005,5,0,10.0908,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920006,6,0,10.8808,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920007,7,0,10.6423,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920008,8,0,9.7957,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920009,9,0,10.7931,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920010,10,0,11.592,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920011,11,0,13.018,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920012,12,0,11.1135,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920013,13,0,10.4257,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920014,14,0,10.6767,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920015,15,0,11.7178,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920016,16,0,10.7829,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920017,17,0,10.7922,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920018,18,0,10.9252,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.6,0,3000,1920019,19,0,11.3613,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920100,0,0,10.5829,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920101,1,0,11.4072,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920102,2,0,10.7111,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920103,3,0,10.3758,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920104,4,0,10.4215,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920105,5,0,10.5593,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920106,6,0,10.4474,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920107,7,0,10.5804,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920108,8,0,10.6678,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920109,9,0,10.1122,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920110,10,0,10.2756,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920111,11,0,10.3218,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920112,12,0,11.0914,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920113,13,0,10.5461,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920114,14,0,10.0505,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920115,15,0,11.3616,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920116,16,0,10.2997,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920117,17,0,10.463,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920118,18,0,10.0367,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,0.8,1,3000,1920119,19,0,10.4319,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420200,0,0,11.7985,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_000_seed_1420200,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420201,1,0,10.0058,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_001_seed_1420201,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420202,2,0,10.8335,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_002_seed_1420202,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420203,3,0,10.5528,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_003_seed_1420203,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420204,4,0,10.5456,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_004_seed_1420204,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420205,5,0,10.1846,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_005_seed_1420205,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420206,6,0,11.1122,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_006_seed_1420206,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420207,7,0,10.9446,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_007_seed_1420207,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420208,8,0,10.2369,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_008_seed_1420208,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420209,9,0,10.5019,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_009_seed_1420209,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420210,10,0,10.9884,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_010_seed_1420210,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420211,11,0,10.0329,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_011_seed_1420211,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420212,12,0,10.2379,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_012_seed_1420212,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420213,13,0,10.3403,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_013_seed_1420213,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420214,14,0,10.7317,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_014_seed_1420214,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420215,15,0,10.5248,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_015_seed_1420215,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420216,16,0,9.9749,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_016_seed_1420216,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420217,17,0,10.8023,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_017_seed_1420217,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420218,18,0,10.337,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_018_seed_1420218,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420219,19,0,10.6728,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_019_seed_1420219,final_voter_base_coarse_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920200,0,0,9.6734,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920201,1,0,10.3782,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920202,2,0,10.1617,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920203,3,0,9.8496,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920204,4,0,10.0411,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920205,5,0,10.483,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920206,6,0,9.7461,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920207,7,0,10.0654,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920208,8,0,10.2048,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920209,9,0,10.8515,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920210,10,0,10.1855,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920211,11,0,9.9687,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920212,12,0,9.9983,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920213,13,0,9.9794,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920214,14,0,9.8654,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920215,15,0,9.8463,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920216,16,0,10.2068,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920217,17,0,10.0002,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920218,18,0,10.0909,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.2,2,3000,1920219,19,0,9.6141,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920300,0,0,9.5988,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920301,1,0,9.6356,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920302,2,0,9.834,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920303,3,0,9.8411,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920304,4,0,9.6091,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920305,5,0,9.4838,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920306,6,0,9.7103,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920307,7,0,10.2368,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920308,8,0,9.4712,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920309,9,0,9.5717,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920310,10,0,9.9725,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920311,11,0,9.6851,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920312,12,0,9.82,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920313,13,0,9.4385,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920314,14,0,9.7727,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920315,15,0,9.3724,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920316,16,0,9.532,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920317,17,0,9.4295,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920318,18,0,9.445,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.4,3,3000,1920319,19,0,9.4764,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920400,0,0,9.463,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920401,1,0,9.7845,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920402,2,0,9.7478,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920403,3,0,9.6606,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920404,4,0,9.8595,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920405,5,0,9.4211,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920406,6,0,9.4918,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920407,7,0,9.4648,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920408,8,0,9.6449,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920409,9,0,9.3534,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920410,10,0,9.319,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920411,11,0,9.6659,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920412,12,0,9.4868,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920413,13,0,9.6027,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920414,14,0,9.5684,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920415,15,0,9.4597,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920416,16,0,10.1958,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920417,17,0,9.0841,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920418,18,0,9.8341,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.6,4,3000,1920419,19,0,9.7377,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920500,0,0,9.6967,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920501,1,0,9.5666,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920502,2,0,9.445,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920503,3,0,9.77,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920504,4,0,9.4132,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920505,5,0,9.3241,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920506,6,0,9.4064,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920507,7,0,9.6613,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920508,8,0,9.5596,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920509,9,0,9.5436,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920510,10,0,9.6538,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920511,11,0,9.3833,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920512,12,0,9.4842,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920513,13,0,9.3552,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920514,14,0,9.6721,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920515,15,0,9.3112,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920516,16,0,9.3187,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920517,17,0,9.3884,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920518,18,0,9.1275,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,1.8,5,3000,1920519,19,0,9.494,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420300,0,0,337.5975,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_000_seed_1420300,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420301,1,0,337.7894,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_001_seed_1420301,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420302,2,0,337.6342,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_002_seed_1420302,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420303,3,0,337.7174,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_003_seed_1420303,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420304,4,0,337.9722,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_004_seed_1420304,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420305,5,0,337.5584,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_005_seed_1420305,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420306,6,0,337.972,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_006_seed_1420306,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420307,7,0,337.4569,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_007_seed_1420307,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420308,8,0,337.6694,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_008_seed_1420308,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420309,9,0,338.1525,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_009_seed_1420309,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420310,10,0,10.2878,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_010_seed_1420310,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420311,11,0,10.246,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_011_seed_1420311,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420312,12,0,10.4175,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_012_seed_1420312,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420313,13,0,10.4065,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_013_seed_1420313,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420314,14,0,10.2244,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_014_seed_1420314,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420315,15,0,10.3966,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_015_seed_1420315,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420316,16,0,10.6185,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_016_seed_1420316,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420317,17,0,10.294,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_017_seed_1420317,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420318,18,0,10.3172,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_018_seed_1420318,final_voter_base_coarse_v1
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420319,19,0,10.358,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_019_seed_1420319,final_voter_base_coarse_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920600,0,0,9.2755,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920601,1,0,9.2898,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920602,2,0,9.3335,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920603,3,0,9.0913,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920604,4,0,9.1165,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920605,5,0,9.3703,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920606,6,0,9.2823,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920607,7,0,9.2237,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920608,8,0,9.2614,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920609,9,0,9.2367,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920610,10,0,9.2132,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920611,11,0,9.136,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920612,12,0,9.2535,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920613,13,0,9.1983,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920614,14,0,9.0584,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920615,15,0,9.1937,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920616,16,0,9.1629,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920617,17,0,9.1888,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920618,18,0,9.1609,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.2,6,3000,1920619,19,0,9.5727,,final_dense_eta_grid_steps3000_R20_v1
voter,8.0,rho_8,,800,2.4,7,3000,1920700,0,0,9.1865,,final_dense_eta_grid_steps3000_R20_v1
