model,rho_nominal,rho_label,rho_effective,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s,output_path
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500516,16,0,0.2532,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_016_seed_1500516
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500517,17,0,0.2402,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_017_seed_1500517
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500518,18,0,0.2537,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_018_seed_1500518
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500519,19,0,0.2414,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_019_seed_1500519
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500600,0,0,0.2453,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_000_seed_1500600
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500601,1,0,0.2487,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_001_seed_1500601
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500602,2,0,0.2558,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_002_seed_1500602
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500603,3,0,0.2576,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_003_seed_1500603
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500604,4,0,0.2585,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_004_seed_1500604
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500605,5,0,0.2582,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_005_seed_1500605
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500606,6,0,0.2484,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_006_seed_1500606
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500607,7,0,0.258,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_007_seed_1500607
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500608,8,0,0.2553,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_008_seed_1500608
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500609,9,0,0.2537,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_009_seed_1500609
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500610,10,0,0.2431,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_010_seed_1500610
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500611,11,0,0.2916,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_011_seed_1500611
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500612,12,0,0.2695,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_012_seed_1500612
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500613,13,0,0.2693,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_013_seed_1500613
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500614,14,0,0.2762,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_014_seed_1500614
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500615,15,0,0.2818,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_015_seed_1500615
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500616,16,0,0.286,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_016_seed_1500616
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500617,17,0,0.2777,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_017_seed_1500617
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500618,18,0,0.2873,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_018_seed_1500618
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.4,6,3000,1500619,19,0,0.2865,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p40000000000000002/steps_3000/realization_019_seed_1500619
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500700,0,0,0.2549,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_000_seed_1500700
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500701,1,0,0.2473,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_001_seed_1500701
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500702,2,0,0.2548,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_002_seed_1500702
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500703,3,0,0.2435,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_003_seed_1500703
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500704,4,0,0.2597,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_004_seed_1500704
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500705,5,0,0.2482,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_005_seed_1500705
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500706,6,0,0.2463,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_006_seed_1500706
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500707,7,0,0.2568,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_007_seed_1500707
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500708,8,0,0.2477,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_008_seed_1500708
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500709,9,0,0.2545,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_009_seed_1500709
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500710,10,0,0.2989,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_010_seed_1500710
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500711,11,0,0.2979,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_011_seed_1500711
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500712,12,0,0.2958,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_012_seed_1500712
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500713,13,0,0.2921,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_013_seed_1500713
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500714,14,0,0.2862,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_014_seed_1500714
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500715,15,0,0.2655,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_015_seed_1500715
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500716,16,0,0.2668,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_016_seed_1500716
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500717,17,0,0.2485,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_017_seed_1500717
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500718,18,0,0.2427,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_018_seed_1500718
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.5,7,3000,1500719,19,0,0.2572,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p5/steps_3000/realization_019_seed_1500719
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500800,0,0,0.2967,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_000_seed_1500800
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500801,1,0,0.2624,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_001_seed_1500801
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500802,2,0,0.2655,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_002_seed_1500802
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500803,3,0,0.2703,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_003_seed_1500803
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500804,4,0,0.267,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_004_seed_1500804
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500805,5,0,0.2554,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_005_seed_1500805
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500806,6,0,0.2498,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_006_seed_1500806
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500807,7,0,0.2363,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_007_seed_1500807
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500808,8,0,0.2473,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_008_seed_1500808
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500809,9,0,0.2302,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_009_seed_1500809
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500810,10,0,0.2957,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_010_seed_1500810
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500811,11,0,0.2591,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_011_seed_1500811
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500812,12,0,0.2638,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_012_seed_1500812
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500813,13,0,0.256,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_013_seed_1500813
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500814,14,0,0.2631,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_014_seed_1500814
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500815,15,0,0.2572,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_015_seed_1500815
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500816,16,0,0.2453,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_016_seed_1500816
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500817,17,0,0.2425,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_017_seed_1500817
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500818,18,0,0.258,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_018_seed_1500818
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500819,19,0,0.2336,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_019_seed_1500819
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500900,0,0,0.2974,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_000_seed_1500900
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500901,1,0,0.2687,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_001_seed_1500901
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500902,2,0,0.2623,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_002_seed_1500902
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500903,3,0,0.2608,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_003_seed_1500903
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500904,4,0,0.2475,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_004_seed_1500904
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500905,5,0,0.2586,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_005_seed_1500905
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500906,6,0,0.2486,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_006_seed_1500906
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500907,7,0,0.2446,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_007_seed_1500907
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500908,8,0,0.2445,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_008_seed_1500908
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500909,9,0,0.2397,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_009_seed_1500909
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500910,10,0,0.2742,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_010_seed_1500910
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500911,11,0,0.2735,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_011_seed_1500911
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500912,12,0,0.2547,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_012_seed_1500912
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500913,13,0,0.2723,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_013_seed_1500913
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500914,14,0,0.26,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_014_seed_1500914
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500915,15,0,0.2598,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_015_seed_1500915
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500916,16,0,0.2526,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_016_seed_1500916
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500917,17,0,0.2534,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_017_seed_1500917
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500918,18,0,0.2508,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_018_seed_1500918
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500919,19,0,0.2203,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_019_seed_1500919
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501000,0,0,0.2822,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_000_seed_1501000
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501001,1,0,0.2804,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_001_seed_1501001
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501002,2,0,0.2765,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_002_seed_1501002
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501003,3,0,0.2678,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_003_seed_1501003
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501004,4,0,0.2854,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_004_seed_1501004
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501005,5,0,0.2705,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_005_seed_1501005
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501006,6,0,0.2847,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_006_seed_1501006
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501007,7,0,0.2652,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_007_seed_1501007
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501008,8,0,0.2679,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_008_seed_1501008
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501009,9,0,0.2681,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_009_seed_1501009
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501010,10,0,0.2642,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_010_seed_1501010
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501011,11,0,0.2694,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_011_seed_1501011
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501012,12,0,0.2569,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_012_seed_1501012
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501013,13,0,0.2601,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_013_seed_1501013
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501014,14,0,0.2618,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_014_seed_1501014
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501015,15,0,0.2618,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_015_seed_1501015
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501016,16,0,0.2535,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_016_seed_1501016
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501017,17,0,0.2401,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_017_seed_1501017
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501018,18,0,0.2398,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_018_seed_1501018
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501019,19,0,0.2398,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_019_seed_1501019
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501100,0,0,0.2526,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_000_seed_1501100
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501101,1,0,0.2451,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_001_seed_1501101
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501102,2,0,0.26,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_002_seed_1501102
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501103,3,0,0.2289,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_003_seed_1501103
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501104,4,0,0.2517,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_004_seed_1501104
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501105,5,0,0.2457,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_005_seed_1501105
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501106,6,0,0.2538,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_006_seed_1501106
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501107,7,0,0.2556,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_007_seed_1501107
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501108,8,0,0.2456,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_008_seed_1501108
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501109,9,0,0.2542,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_009_seed_1501109
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501110,10,0,0.2961,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_010_seed_1501110
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501111,11,0,0.2762,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_011_seed_1501111
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501112,12,0,0.2746,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_012_seed_1501112
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501113,13,0,0.2964,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_013_seed_1501113
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501114,14,0,0.2713,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_014_seed_1501114
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501115,15,0,0.2608,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_015_seed_1501115
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501116,16,0,0.27,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_016_seed_1501116
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501117,17,0,0.2552,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_017_seed_1501117
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501118,18,0,0.278,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_018_seed_1501118
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501119,19,0,0.2542,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_019_seed_1501119
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501200,0,0,0.2569,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_000_seed_1501200
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501201,1,0,0.259,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_001_seed_1501201
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501202,2,0,0.2618,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_002_seed_1501202
