model,rho_nominal,rho_label,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200805,5,0,0.1833
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200806,6,0,0.1781
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200807,7,0,0.1869
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200808,8,0,0.1758
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200809,9,0,0.1788
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200810,10,0,0.1781
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200811,11,0,0.1748
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200812,12,0,0.1677
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200813,13,0,0.1707
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200814,14,0,0.1786
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200815,15,0,0.1757
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200816,16,0,0.1789
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200817,17,0,0.1936
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200818,18,0,0.1775
voter,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2200819,19,0,0.1852
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200900,0,0,0.1766
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200901,1,0,0.1782
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200902,2,0,0.1762
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200903,3,0,0.1714
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200904,4,0,0.178
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200905,5,0,0.1798
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200906,6,0,0.1848
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200907,7,0,0.1738
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200908,8,0,0.1734
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200909,9,0,0.1699
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200910,10,0,0.1872
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200911,11,0,0.1934
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200912,12,0,0.1851
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200913,13,0,0.1733
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200914,14,0,0.1771
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200915,15,0,0.177
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200916,16,0,0.1683
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200917,17,0,0.1635
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200918,18,0,0.1683
voter,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2200919,19,0,0.1711
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201000,0,0,0.1855
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201001,1,0,0.1737
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201002,2,0,0.185
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201003,3,0,0.196
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201004,4,0,0.1731
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201005,5,0,0.182
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201006,6,0,0.1841
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201007,7,0,0.167
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201008,8,0,0.1774
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201009,9,0,0.1778
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201010,10,0,0.1719
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201011,11,0,0.1882
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201012,12,0,0.1793
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201013,13,0,0.1725
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201014,14,0,0.1709
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201015,15,0,0.1993
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201016,16,0,0.1759
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201017,17,0,0.1727
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201018,18,0,0.1919
voter,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2201019,19,0,0.1958
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201100,0,0,0.1613
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201101,1,0,0.1776
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201102,2,0,0.1593
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201103,3,0,0.1757
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201104,4,0,0.1921
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201105,5,0,0.1774
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201106,6,0,0.1879
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201107,7,0,0.182
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201108,8,0,0.1774
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201109,9,0,0.171
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201110,10,0,0.1706
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201111,11,0,0.189
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201112,12,0,0.1854
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201113,13,0,0.16
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201114,14,0,0.1872
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201115,15,0,0.1776
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201116,16,0,0.1766
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201117,17,0,0.1735
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201118,18,0,0.1774
voter,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2201119,19,0,0.1811
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201200,0,0,0.1809
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201201,1,0,0.1749
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201202,2,0,0.175
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201203,3,0,0.1745
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201204,4,0,0.175
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201205,5,0,0.1653
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201206,6,0,0.1817
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201207,7,0,0.1765
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201208,8,0,0.1725
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201209,9,0,0.1772
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201210,10,0,0.1731
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201211,11,0,0.1824
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201212,12,0,0.1768
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201213,13,0,0.1717
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201214,14,0,0.174
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201215,15,0,0.1777
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201216,16,0,0.1749
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201217,17,0,0.1816
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201218,18,0,0.176
voter,0.3183098861837907,rho_1_over_pi,32,3.6,12,3000,2201219,19,0,0.1763
voter,0.3183098861837907,rho_1_over_pi,32,3.8,13,3000,2201300,0,0,0.1854
