model,rho_label,eta,t,realizations,va_mean,va_stdev,va_stderr,S_mean,S_stdev,S_stderr
voter,rho_2,1.0,550,20,0.1479975481181564,0.08747316744771254,0.0195595948620307,0.9570000000000001,0.07154369294354325,0.015997656078313473
voter,rho_2,1.0,560,20,0.2004152164432858,0.09601519788686509,0.02146965093481245,0.9712500000000001,0.06117342151621078,0.013678792892649555
voter,rho_2,1.0,570,20,0.17750061650697493,0.10007700424090248,0.022377898446719266,0.9807499999999999,0.051557613404811506,0.01152863283308129
voter,rho_2,1.0,580,20,0.2299347184165827,0.11037601913167615,0.024680828186424517,0.94525,0.11663484685118766,0.02608034461045329
voter,rho_2,1.0,590,20,0.24148677095148696,0.08109949902032569,0.018134399275062583,0.9595,0.10571069009329188,0.023637628899701422
voter,rho_2,1.0,600,20,0.20903561798799353,0.12801693461619024,0.02862545680729473,0.96875,0.05515602868227552,0.01233326295024962
voter,rho_2,1.0,610,20,0.2135312011619809,0.10156671194319845,0.02271100721561315,0.9672499999999999,0.05124634133282102,0.011459030281834497
voter,rho_2,1.0,620,20,0.171755682581741,0.09471785264754023,0.02117955572027084,0.96125,0.06486283604653748,0.014503771061348151
voter,rho_2,1.0,630,20,0.19784604677903184,0.08580359342600276,0.019186266761429625,0.96125,0.05113401509758451,0.01143391337206995
voter,rho_2,1.0,640,20,0.2453746099915428,0.12452607026958563,0.0278448758093709,0.96875,0.045795059777229245,0.010240086669555096
voter,rho_2,1.0,650,20,0.2172538966684793,0.08876060851597364,0.019847475436596377,0.9635,0.04637078821844632,0.010368823462669234
voter,rho_2,1.0,660,20,0.18446279045959796,0.07586827940603456,0.016964663008784065,0.958,0.06247799612663645,0.013970504643712765
voter,rho_2,1.0,670,20,0.19736358537685952,0.08681624972822885,0.019412703594391734,0.9635,0.05928954376616504,0.013257545021609392
voter,rho_2,1.0,680,20,0.1959306713387568,0.1057204039216201,0.023639800977747788,0.95375,0.09706795300200784,0.02170505413492443
voter,rho_2,1.0,690,20,0.21591549943377103,0.09723238668830587,0.02174182262495976,0.974,0.05173490117899134,0.011568275584545864
voter,rho_2,1.0,700,20,0.20260473531024506,0.11013324662192446,0.024626542602937215,0.94625,0.10093159812467055,0.022568991448445364
voter,rho_2,1.0,710,20,0.20920541701388412,0.10351554939461478,0.023146780517459584,0.967,0.05139066063011838,0.011491301057756687
voter,rho_2,1.0,720,20,0.1882599495030139,0.08676276608915762,0.019400744289127,0.9545,0.06119436248544469,0.01368347543572173
voter,rho_2,1.0,730,20,0.19570717114285757,0.0914948335339786,0.020458866737200345,0.91075,0.1379517578720909,0.0308469508217587
voter,rho_2,1.0,740,20,0.20803195065599667,0.0819376404969552,0.01832181340671315,0.917,0.14065383037798862,0.03145115260209075
voter,rho_2,1.0,750,20,0.20816350750188656,0.10204358181834622,0.022817638561338373,0.9397500000000001,0.10436085233457992,0.023335796000993832
voter,rho_2,1.0,760,20,0.22361689287217196,0.12182205515263558,0.027240239648002165,0.95,0.10354950506883169,0.02315437323703667
voter,rho_2,1.0,770,20,0.20419365858055713,0.12803579571511775,0.028629674277227957,0.94575,0.10757875022512577,0.0240553398437852
voter,rho_2,1.0,780,20,0.19945022349944735,0.08475583080358003,0.018951979916627556,0.9380000000000001,0.12453312812260037,0.02784645399328252
voter,rho_2,1.0,790,20,0.18231099131750458,0.08798731441975229,0.019674561620021357,0.96175,0.07953419076095512,0.017784385707693137
voter,rho_2,1.0,800,20,0.17927311783746985,0.08253274579947535,0.01845488299773371,0.95875,0.08085287564459287,0.018079252611764678
voter,rho_2,1.0,810,20,0.17358031387431977,0.07569301908819588,0.01692547361033951,0.95325,0.08033173407813378,0.017962721814914352
voter,rho_2,1.0,820,20,0.18772622176892334,0.08010421900167916,0.017911847897228494,0.95875,0.0795436201087177,0.017786494173951197
voter,rho_2,1.0,830,20,0.1855836839574279,0.07922930874941339,0.01771621201740072,0.95475,0.0819370947739789,0.01832169137934596
voter,rho_2,1.0,840,20,0.20206771998459452,0.11374620816028912,0.025434425362924774,0.969,0.07691878834199092,0.017199563947961002
voter,rho_2,1.0,850,20,0.2463706043637055,0.12411721004702247,0.02775345188427621,0.9570000000000001,0.08560665861952561,0.019142230799987756
voter,rho_2,1.0,860,20,0.18214282736160545,0.07792867540620876,0.01742538156047988,0.9652499999999999,0.08022585306495655,0.01793904610061527
voter,rho_2,1.0,870,20,0.18036438816904146,0.0891652610352214,0.019937958490626833,0.9615,0.07935836439846779,0.017745069737817316
voter,rho_2,1.0,880,20,0.17031987899169715,0.09113415319374159,0.020378216161308575,0.9755,0.033124764150103764,0.007406922437828006
voter,rho_2,1.0,890,20,0.1894395351577538,0.11009465116085541,0.024617912395479884,0.9567500000000001,0.08099807096468409,0.018111719272338556
voter,rho_2,1.0,900,20,0.20525710961734983,0.1146997898379022,0.02564765270824889,0.96325,0.08033173407813378,0.017962721814914352
voter,rho_2,1.0,910,20,0.18891365487717254,0.10025953962456009,0.02241871459933501,0.95525,0.13504142882834141,0.030196181463887115
voter,rho_2,1.0,920,20,0.22371652481278334,0.0757692965033216,0.01694252975887642,0.9615,0.07288861365124184,0.01629838949098959
voter,rho_2,1.0,930,20,0.21647581605620814,0.10731247230233104,0.023995798290157556,0.974,0.030846393630374357,0.006897463301823358
voter,rho_2,1.0,940,20,0.21590788165874408,0.0951527110801954,0.021276793021871437,0.982,0.021470910553583893,0.004801041553663122
voter,rho_2,1.0,950,20,0.2111877152102633,0.0696505900154557,0.015574345394752708,0.962,0.06874590896918883,0.015372052563011872
voter,rho_2,1.0,960,20,0.23726444902782604,0.08636061367668882,0.019310820275967422,0.95325,0.07313130314714758,0.016352656512016627
voter,rho_2,1.0,970,20,0.19183182262030174,0.09929041665660351,0.022202012115844286,0.961,0.07225994741210374,0.016157815446402397
voter,rho_2,1.0,980,20,0.20622997754716493,0.09269705548085065,0.02072769173692515,0.90525,0.16580466670151356,0.037075050573128016
voter,rho_2,1.0,990,20,0.22628944591951208,0.1165472158087974,0.02606074971368091,0.97575,0.03225968846718765,0.0072134856345597576
voter,rho_2,1.0,1000,20,0.22107926873142505,0.1086222112549905,0.024288664823250147,0.9470000000000001,0.08860586888011425,0.019812874602136862
voter,rho_2,1.0,1010,20,0.23761419601512732,0.11803472877528362,0.026393367724728466,0.9189999999999999,0.12106403264388642,0.02707074066219836
voter,rho_2,1.0,1020,20,0.18796130746235926,0.09853461752910644,0.022033010293202437,0.90725,0.1480749387978938,0.03311056289162115
voter,rho_2,1.0,1030,20,0.16385538378820078,0.1002613820041951,0.022419126567945435,0.9525,0.08187643128519953,0.01830812661087966
voter,rho_2,1.0,1040,20,0.18314359916113315,0.09338141696111023,0.020880719616029428,0.96,0.052488093888042826,0.0117366945943055
voter,rho_2,1.0,1050,20,0.18782128148951943,0.1179192200857173,0.026367539196542243,0.96125,0.05137788921316249,0.011488445282108451
voter,rho_2,1.0,1060,20,0.21562023739220412,0.10860759611139784,0.024285396777792737,0.969,0.040484564959994314,0.009052623929005334
voter,rho_2,1.0,1070,20,0.19415850875249466,0.07078859821092384,0.01582881176315457,0.9492499999999999,0.09229402743406531,0.020637571925980053
voter,rho_2,1.0,1080,20,0.18162314969803767,0.07506773037269192,0.016785654802996475,0.9662499999999999,0.05135355391791301,0.011483003744665415
voter,rho_2,1.0,1090,20,0.20868705576495858,0.08820639127991783,0.019723548695184095,0.9570000000000001,0.10025467570143548,0.022417626993060612
voter,rho_2,1.0,1100,20,0.2065722819492597,0.0871347296716218,0.019483917874681424,0.9574999999999999,0.102268030195169,0.022867826744139896
voter,rho_2,1.0,1110,20,0.2356793125060201,0.09785538782907272,0.021881129915041216,0.9390000000000001,0.11304423912787417,0.025277460315466817
voter,rho_2,1.0,1120,20,0.2193204299060454,0.0852683484168605,0.019066582338923665,0.9349999999999999,0.11477151214478268,0.025663690303617676
voter,rho_2,1.0,1130,20,0.19338961063557544,0.10491529245960113,0.023459772581893922,0.9407500000000001,0.11425054704464219,0.025547198965835762
voter,rho_2,1.0,1140,20,0.1903339190344026,0.10210319078831578,0.02283096753223044,0.94475,0.11515722947344642,0.02574993932031685
voter,rho_2,1.0,1150,20,0.223697822834437,0.11242114331104625,0.02513813185517452,0.9339999999999999,0.13822626378514322,0.03090833220993976
voter,rho_2,1.0,1160,20,0.2154078735451813,0.09520544805856135,0.021288585368726853,0.93025,0.13209348015704636,0.029537000101567526
voter,rho_2,1.0,1170,20,0.22029279429046117,0.12369163627087194,0.027658290694984825,0.9412499999999999,0.11658553726770743,0.02606931865239289
voter,rho_2,1.0,1180,20,0.20757851629086344,0.11073228838436636,0.024760492413155352,0.9480000000000001,0.10444376477320222,0.023354335785887807
voter,rho_2,1.0,1190,20,0.1752405249192832,0.09858049672767573,0.02204326919387785,0.93625,0.10416183322119478,0.02329129397435874
