model,rho_label,eta,t,va_mean,va_stdev
vicsek,rho_4,4,200,0.26251513968105455,0.07754580478651046
vicsek,rho_4,4,225,0.26434270835927803,0.029606271591690884
vicsek,rho_4,4,250,0.28172569514051254,0.016251148681389625
vicsek,rho_4,4,275,0.1955433064163329,0.027553943133152445
vicsek,rho_4,4,300,0.2679876306328159,0.08651695499755534
vicsek,rho_4,4,325,0.26511707496297476,0.04023208978536031
vicsek,rho_4,4,350,0.1518126745270155,0.09347941695653039
vicsek,rho_4,4,375,0.23803300716216458,0.03269240965003298
vicsek,rho_4,4,400,0.18397089789630797,0.10302169519082621
vicsek,rho_4,4,425,0.2224829902686242,0.055413324876321134
vicsek,rho_4,4,450,0.23899047579738464,0.05707900502907725
vicsek,rho_4,4,475,0.21638240843205803,0.05833316124039812
vicsek,rho_4,4,500,0.2794437472450669,0.031129247506646182
vicsek,rho_4,4,525,0.18330137367005528,0.08513108493508612
vicsek,rho_4,4,550,0.11688907985962703,0.045008430033363155
vicsek,rho_4,4,575,0.1660352788686206,0.05301909080386682
vicsek,rho_4,4,600,0.16624098143231034,0.04511167235049282
vicsek,rho_4,6,0,0.05214700848502968,0.022010994921350845
vicsek,rho_4,6,25,0.07045297385360116,0.005752692647608982
vicsek,rho_4,6,50,0.06849426728252817,0.024307228767480007
vicsek,rho_4,6,75,0.057120032653927205,0.004085801173900807
vicsek,rho_4,6,100,0.02948056802212452,0.019751981678339293
vicsek,rho_4,6,125,0.02115374850850094,0.018244156388615238
vicsek,rho_4,6,150,0.010814546396901131,0.004379855858328083
vicsek,rho_4,6,175,0.05269321991798654,0.014941718256577807
vicsek,rho_4,6,200,0.03355914003521688,0.025364680112980337
vicsek,rho_4,6,225,0.02512271627793705,0.01327343029471622
vicsek,rho_4,6,250,0.030077423837230704,0.01569998156362865
vicsek,rho_4,6,275,0.04186317206475254,0.009132987519661968
vicsek,rho_4,6,300,0.03534283712417156,0.01709976545869362
vicsek,rho_4,6,325,0.06187430745366194,0.0040944409723510725
vicsek,rho_4,6,350,0.06011185588712472,0.024397932441608466
vicsek,rho_4,6,375,0.06166159433448867,0.010614290391406909
vicsek,rho_4,6,400,0.04797262673570992,0.03435175810292788
vicsek,rho_4,6,425,0.032894698283020725,0.01861447203538683
vicsek,rho_4,6,450,0.07493130833136981,0.027559085913199787
vicsek,rho_4,6,475,0.045876649739906794,0.014223662971001725
vicsek,rho_4,6,500,0.033377334666991464,0.014779905049039338
vicsek,rho_4,6,525,0.04318180500890761,0.023558637474515302
vicsek,rho_4,6,550,0.03949052852135679,0.009110150747236787
vicsek,rho_4,6,575,0.05690360289577556,0.017239146352191967
vicsek,rho_4,6,600,0.021288304117218715,0.007885088884033904
vicsek,rho_8,0,0,0.025287682095096947,0.002650738239352786
vicsek,rho_8,0,25,0.5509492063297672,0.28968596388716356
vicsek,rho_8,0,50,0.7149293156431432,0.25499559141773964
vicsek,rho_8,0,75,0.8627491947652577,0.1581039109231684
vicsek,rho_8,0,100,0.9456093608223325,0.06408475265806984
vicsek,rho_8,0,125,0.9872223416417917,0.012802803081950753
vicsek,rho_8,0,150,0.9971235456198961,0.001878140204087428
vicsek,rho_8,0,175,0.9992400377144027,0.0003334661214991026
vicsek,rho_8,0,200,0.9997525097988721,0.00017213329481568533
vicsek,rho_8,0,225,0.9999071261974861,8.630056524437509e-05
vicsek,rho_8,0,250,0.9999626487143941,3.9277147899324884e-05
vicsek,rho_8,0,275,0.9999845027923618,1.7178591059581027e-05
vicsek,rho_8,0,300,0.9999934870363053,7.390535979176791e-06
vicsek,rho_8,0,325,0.9999972534782895,3.148649437970777e-06
vicsek,rho_8,0,350,0.9999988388064874,1.3367117321528764e-06
vicsek,rho_8,0,375,0.999999508371185,5.663817075654693e-07
vicsek,rho_8,0,400,0.9999997916801188,2.39719053155005e-07
