model,rho_nominal,rho_label,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100907,7,0,0.1841
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100908,8,0,0.1901
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100909,9,0,0.1917
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100910,10,0,0.1915
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100911,11,0,0.1843
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100912,12,0,0.1909
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100913,13,0,0.183
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100914,14,0,0.1831
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100915,15,0,0.1841
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100916,16,0,0.1874
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100917,17,0,0.1814
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100918,18,0,0.19
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100919,19,0,0.1866
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101000,0,0,0.1747
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101001,1,0,0.1879
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101002,2,0,0.1937
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101003,3,0,0.1878
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101004,4,0,0.1824
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101005,5,0,0.1972
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101006,6,0,0.1877
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101007,7,0,0.1817
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101008,8,0,0.1778
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101009,9,0,0.1879
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101010,10,0,0.1842
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101011,11,0,0.181
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101012,12,0,0.1858
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101013,13,0,0.1815
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101014,14,0,0.1808
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101015,15,0,0.1906
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101016,16,0,0.1851
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101017,17,0,0.1731
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101018,18,0,0.186
vicsek,0.3183098861837907,rho_1_over_pi,32,3.2,10,3000,2101019,19,0,0.1899
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101100,0,0,0.1794
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101101,1,0,0.1819
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101102,2,0,0.1854
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101103,3,0,0.1846
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101104,4,0,0.1907
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101105,5,0,0.1876
vicsek,0.3183098861837907,rho_1_over_pi,32,3.4,11,3000,2101106,6,0,0.1904
