model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev,source_run
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250415,15,3000,0.10950118625497222,0.15625,1500,0.9970884732544238,0.0013011661358472337,1.0,0.0,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250416,16,3000,0.07878679183797582,0.09375,1500,0.9905630619231864,0.010570946964169043,0.8668595936042638,0.1256415375208414,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250417,17,3000,0.0960757879103191,0.15625,1500,0.9880525351085119,0.010820204590654435,0.7890156562291806,0.19474454668208505,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250418,18,3000,0.2898417317451337,0.09375,1500,0.9938849613996356,0.0041001250582840204,0.9797010326449034,0.01490954909323187,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250419,19,3000,0.05857578451983185,0.15625,1500,0.9944582304778862,0.007548942574320402,0.9928589273817455,0.01753539421328321,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250500,0,3000,0.22309774942461652,0.21875,1500,0.9582161539104024,0.04084152738602464,0.7649275483011326,0.18283835314287453,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250501,1,3000,0.31145139013810125,0.28125,1500,0.9836716388429484,0.016254273504887146,0.7455862758161226,0.23074203444658173,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250502,2,3000,0.16730673715549305,0.125,1500,0.9730319685737681,0.04649317379760417,0.8854513657561626,0.15826299346257053,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250503,3,3000,0.11222216843461172,0.15625,1500,0.961599460004525,0.029583749273419235,0.5265448034643571,0.15394488033770362,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250504,4,3000,0.09190797743410309,0.1875,1500,0.9408180678882107,0.04540254885682753,0.5938540972684877,0.07647420368321516,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250505,5,3000,0.12273286419339903,0.15625,1500,0.9702974810634452,0.02232474885587689,0.9513449367088608,0.03589499636212221,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.29999999999999999,1250506,6,3000,0.1969540802055548,0.09375,1500,0.9807296535334925,0.014280957912405457,0.8870544636908727,0.0734923294754926,vicsek_lowrho_cluster_study_1
