model,rho_nominal,rho_label,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s
vicsek,4.0,rho_4,400,0.1,1,3000,1130113,13,0,5.123
vicsek,4.0,rho_4,400,0.1,1,3000,1130114,14,0,4.6627
vicsek,4.0,rho_4,400,0.1,1,3000,1130115,15,0,4.2649
vicsek,4.0,rho_4,400,0.1,1,3000,1130116,16,0,4.4893
vicsek,4.0,rho_4,400,0.1,1,3000,1130117,17,0,4.3654
vicsek,4.0,rho_4,400,0.1,1,3000,1130118,18,0,5.0563
vicsek,4.0,rho_4,400,0.1,1,3000,1130119,19,0,4.6053
vicsek,4.0,rho_4,400,0.15,2,3000,1130200,0,0,4.799
vicsek,4.0,rho_4,400,0.15,2,3000,1130201,1,0,4.0191
vicsek,4.0,rho_4,400,0.15,2,3000,1130202,2,0,4.3069
vicsek,4.0,rho_4,400,0.15,2,3000,1130203,3,0,4.7753
vicsek,4.0,rho_4,400,0.15,2,3000,1130204,4,0,4.1959
vicsek,4.0,rho_4,400,0.15,2,3000,1130205,5,0,4.1444
vicsek,4.0,rho_4,400,0.15,2,3000,1130206,6,0,5.0127
vicsek,4.0,rho_4,400,0.15,2,3000,1130207,7,0,5.2386
vicsek,4.0,rho_4,400,0.15,2,3000,1130208,8,0,4.9142
vicsek,4.0,rho_4,400,0.15,2,3000,1130209,9,0,4.8592
vicsek,4.0,rho_4,400,0.15,2,3000,1130210,10,0,4.7379
vicsek,4.0,rho_4,400,0.15,2,3000,1130211,11,0,4.7299
vicsek,4.0,rho_4,400,0.15,2,3000,1130212,12,0,6.1687
vicsek,4.0,rho_4,400,0.15,2,3000,1130213,13,0,4.8611
vicsek,4.0,rho_4,400,0.15,2,3000,1130214,14,0,5.8853
vicsek,4.0,rho_4,400,0.15,2,3000,1130215,15,0,5.4892
vicsek,4.0,rho_4,400,0.15,2,3000,1130216,16,0,4.305
vicsek,4.0,rho_4,400,0.15,2,3000,1130217,17,0,5.6476
vicsek,4.0,rho_4,400,0.15,2,3000,1130218,18,0,4.7488
vicsek,4.0,rho_4,400,0.15,2,3000,1130219,19,0,5.3888
vicsek,4.0,rho_4,400,0.2,3,3000,1130300,0,0,4.6039
vicsek,4.0,rho_4,400,0.2,3,3000,1130301,1,0,4.5347
vicsek,4.0,rho_4,400,0.2,3,3000,1130302,2,0,4.1238
vicsek,4.0,rho_4,400,0.2,3,3000,1130303,3,0,4.5094
vicsek,4.0,rho_4,400,0.2,3,3000,1130304,4,0,5.0469
vicsek,4.0,rho_4,400,0.2,3,3000,1130305,5,0,4.4557
vicsek,4.0,rho_4,400,0.2,3,3000,1130306,6,0,4.6089
vicsek,4.0,rho_4,400,0.2,3,3000,1130307,7,0,4.4976
vicsek,4.0,rho_4,400,0.2,3,3000,1130308,8,0,4.5737
