model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev
vicsek,rho_4,4,400,2.5,1025014,14,3000,0.03374364267208085,1.0,2250,0.6794367702137732,0.05275914361941758,0.997849533954727,0.003072470723600525
vicsek,rho_4,4,400,2.5,1025015,15,3000,0.03887017519318157,1.0,2250,0.6948739037092332,0.032266299457797465,0.9955426098535287,0.008507859332348185
vicsek,rho_4,4,400,2.5,1025016,16,3000,0.05578334248527222,1.0,2250,0.6971004753061055,0.030254682885599946,0.9827430093209054,0.01475270634852372
vicsek,rho_4,4,400,2.5,1025017,17,3000,0.06088318673004347,1.0,2250,0.6769818581154143,0.03932502431161224,0.9974300932090546,0.0046484365731431
vicsek,rho_4,4,400,2.5,1025018,18,3000,0.01125162999772997,1.0,2250,0.5800391479069786,0.19754588039832247,0.9949667110519308,0.004017963620979954
vicsek,rho_4,4,400,2.5,1025019,19,3000,0.04357492126319871,1.0,2250,0.659580854101028,0.07920740225822744,0.9881691078561917,0.026389672436793476
vicsek,rho_4,4,400,3,1026000,0,3000,0.03334324356384921,1.0,2250,0.5663847799785289,0.047679950799479245,0.9952762982689747,0.004186309897531807
vicsek,rho_4,4,400,3,1026001,1,3000,0.053111720944702415,1.0,2250,0.5470758120157682,0.10037382764143767,0.9954893475366179,0.00379464806034167
vicsek,rho_4,4,400,3,1026002,2,3000,0.03392396303960167,1.0,2250,0.5872048960600894,0.043672259996024455,0.9915179760319573,0.009485394710518869
vicsek,rho_4,4,400,3,1026003,3,3000,0.019543540581093158,1.0,2250,0.5134319510873386,0.12853332870990314,0.9935452729693742,0.00715688384077231
vicsek,rho_4,4,400,3,1026004,4,3000,0.0924242281345346,1.0,2250,0.5930238541757323,0.04653407432401593,0.9929960053262317,0.0071421730940914325
vicsek,rho_4,4,400,3,1026005,5,3000,0.018149229830346957,1.0,2250,0.5864959221861545,0.04141059853970363,0.9899733688415446,0.008799396796965923
vicsek,rho_4,4,400,3,1026006,6,3000,0.09730301643739818,1.0,2250,0.5572610151694838,0.06284845522694346,0.9948535286284953,0.004748521130654789
vicsek,rho_4,4,400,3,1026007,7,3000,0.04794805956748901,1.0,2250,0.5636726842919105,0.05424491089611535,0.9947902796271637,0.007203825274827996
vicsek,rho_4,4,400,3,1026008,8,3000,0.048228998111760506,1.0,2250,0.5682835842727381,0.04466878318521711,0.995039946737683,0.007401038326213723
vicsek,rho_4,4,400,3,1026009,9,3000,0.026661008797469212,1.0,2250,0.5646960173702885,0.046737830773173686,0.9862882822902796,0.012870208215081069
vicsek,rho_4,4,400,3,1026010,10,3000,0.07686073523698099,1.0,2250,0.5668938366413295,0.10867688612623079,0.9902862849533955,0.00950337726324087
vicsek,rho_4,4,400,3,1026011,11,3000,0.05258313075221497,1.0,2250,0.5502451568027243,0.07134827198384149,0.9788082556591212,0.019334238233312123
vicsek,rho_4,4,400,3,1026012,12,3000,0.04482587440728592,1.0,2250,0.48710827960497943,0.1319199317322428,0.9948568575233023,0.010246844350960106
vicsek,rho_4,4,400,3,1026013,13,3000,0.08642796287378493,1.0,2250,0.5785190868827235,0.05295586818938533,0.9910486018641811,0.010522658073511366
vicsek,rho_4,4,400,3,1026014,14,3000,0.059215445549413,1.0,2250,0.5774565604423895,0.049251164793936104,0.993598535286285,0.007880913617879804
vicsek,rho_4,4,400,3,1026015,15,3000,0.030070699069801723,1.0,2250,0.6015207030943964,0.03806015585346338,0.9939081225033289,0.005595932569454094
