model,rho_label,eta,t,va_mean,va_stdev
voter,rho_1_over_pi,3,1000,0.21260069668668935,0.10719690201025066
voter,rho_1_over_pi,3,1050,0.1989988073190961,0.10613774861008142
voter,rho_1_over_pi,3,1100,0.15835326891776944,0.07671144287826165
voter,rho_1_over_pi,3,1150,0.186857896272645,0.07684449954554756
voter,rho_1_over_pi,3,1200,0.16644849858257735,0.1040474887716771
voter,rho_1_over_pi,3,1250,0.16543893356324058,0.07655052105640449
voter,rho_1_over_pi,3,1300,0.1592659767075737,0.06408562941222119
voter,rho_1_over_pi,3,1350,0.1627213780850973,0.08508293322537852
voter,rho_1_over_pi,3,1400,0.19244428265859817,0.11138443775347433
voter,rho_1_over_pi,3,1450,0.18904621313256004,0.11918346375541997
voter,rho_1_over_pi,3,1500,0.1930207231532411,0.09171023725800063
voter,rho_1_over_pi,3,1550,0.19439322205265797,0.08412858827510551
voter,rho_1_over_pi,3,1600,0.1702256921505905,0.07726517624675575
voter,rho_1_over_pi,3,1650,0.17100438339490825,0.07558683247843571
voter,rho_1_over_pi,3,1700,0.16990042112250517,0.06438858383790723
voter,rho_1_over_pi,3,1750,0.18641535866650308,0.0681414495317518
voter,rho_1_over_pi,3,1800,0.15647870590542662,0.08453611956675362
voter,rho_1_over_pi,3,1850,0.17890674541011284,0.10908846451443865
voter,rho_1_over_pi,3,1900,0.16845148202339025,0.10859854752763877
voter,rho_1_over_pi,3,1950,0.18380200146087242,0.09424821478906467
voter,rho_1_over_pi,3,2000,0.1646658796047958,0.05509689940397785
voter,rho_1_over_pi,3,2050,0.2077563921988363,0.10075343503345616
voter,rho_1_over_pi,3,2100,0.19451897114057487,0.06609298006733644
voter,rho_1_over_pi,3,2150,0.2086093135466287,0.09129978334717931
voter,rho_1_over_pi,3,2200,0.20450015901421156,0.07672968217468146
voter,rho_1_over_pi,3,2250,0.2157504093165142,0.12063662697973222
voter,rho_1_over_pi,3,2300,0.19814114922111928,0.09938231108634982
voter,rho_1_over_pi,3,2350,0.20544402357178582,0.07804253417858825
voter,rho_1_over_pi,3,2400,0.15116214723338833,0.07554279866922112
voter,rho_1_over_pi,3,2450,0.17311083333626703,0.08756703164991027
voter,rho_1_over_pi,3,2500,0.1784600746972819,0.10032228516693864
voter,rho_1_over_pi,3,2550,0.2045326660334999,0.07720438783381478
voter,rho_1_over_pi,3,2600,0.15959819259639302,0.07972144808733878
voter,rho_1_over_pi,3,2650,0.1857392186018712,0.11188071807291643
voter,rho_1_over_pi,3,2700,0.17039061993596286,0.09262340599089491
voter,rho_1_over_pi,3,2750,0.18419315339532624,0.06500944548755117
voter,rho_1_over_pi,3,2800,0.19326279379458036,0.11409875293298871
voter,rho_1_over_pi,3,2850,0.1830125823737107,0.08615607981795496
