model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev,source_run
vicsek,rho_2,2,200,0.29999999999999999,1100405,5,3000,0.056222571843441364,1.0,1500,0.9940929418899473,0.0011523389254344645,0.9975249833444371,0.006019085408677233,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.29999999999999999,1100406,6,3000,0.048307674727293026,0.995,1500,0.9936981681380203,0.0013388970088038493,0.9992804796802133,0.004589978224677998,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.29999999999999999,1100407,7,3000,0.04034695898951598,1.0,1500,0.9942604451508058,0.001223519407957579,0.9999400399733511,0.0005442471207537687,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.29999999999999999,1100408,8,3000,0.07750457226065527,0.995,1500,0.9939132672260446,0.0013788808961235773,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.29999999999999999,1100409,9,3000,0.08049071381638917,1.0,1500,0.9928004491334255,0.0018514271721393957,0.9997001998667555,0.0011870638341425026,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.29999999999999999,1100410,10,3000,0.008991578848923747,1.0,1500,0.9919364277899945,0.004332225134889856,0.9951532311792138,0.009213391349863716,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.29999999999999999,1100411,11,3000,0.08542015521790183,1.0,1500,0.9940399371519725,0.0012035586752488056,0.9988507661558961,0.002902200182966793,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.29999999999999999,1100412,12,3000,0.025956346484784964,0.995,1500,0.9945899123667938,0.0009300117627857509,0.9995902731512325,0.001371407362251096,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.29999999999999999,1100413,13,3000,0.046153632136873554,1.0,1500,0.991833624540918,0.0027553530027942847,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.29999999999999999,1100414,14,3000,0.03317535467457333,1.0,1500,0.993812062291745,0.0012995363281262395,1.0,0.0,final_fine_grid_steps3000_R20_v1
