model,rho_label,eta,t,va_mean,va_stdev
voter,rho_2,0.80000000000000004,1750,0.2647890151814809,0.09846591817123493
voter,rho_2,0.80000000000000004,1800,0.237669208923223,0.1283276046856692
voter,rho_2,0.80000000000000004,1850,0.24464287541042448,0.12986849829754085
voter,rho_2,0.80000000000000004,1900,0.2592849240986131,0.1100920424369829
voter,rho_2,0.80000000000000004,1950,0.2501376834506218,0.11729735821886265
voter,rho_2,0.80000000000000004,2000,0.2286746360762618,0.11765808247854022
voter,rho_2,0.80000000000000004,2050,0.262369425954987,0.12172420505469893
voter,rho_2,0.80000000000000004,2100,0.28867101677681145,0.12434664509353223
voter,rho_2,0.80000000000000004,2150,0.2553064495241789,0.11908223542879977
voter,rho_2,0.80000000000000004,2200,0.20196894927372405,0.11340932534742892
voter,rho_2,0.80000000000000004,2250,0.23960854871419274,0.15730972616767333
voter,rho_2,0.80000000000000004,2300,0.25407695753684156,0.10901282247873312
voter,rho_2,0.80000000000000004,2350,0.22779673047371424,0.12688429008064558
voter,rho_2,0.80000000000000004,2400,0.22929734467109184,0.10885441328472055
voter,rho_2,0.80000000000000004,2450,0.22674206882013936,0.11988457877053543
voter,rho_2,0.80000000000000004,2500,0.21709072217287537,0.12758564391369367
voter,rho_2,0.80000000000000004,2550,0.23030966347930373,0.11073357197064852
voter,rho_2,0.80000000000000004,2600,0.3294034861281079,0.13655695179975444
voter,rho_2,0.80000000000000004,2650,0.26675051690171714,0.14245375771763108
voter,rho_2,0.80000000000000004,2700,0.30806095287021124,0.10534183160873208
voter,rho_2,0.80000000000000004,2750,0.22683687092219662,0.11695647373431611
voter,rho_2,0.80000000000000004,2800,0.23879483539296847,0.11870796396150161
voter,rho_2,0.80000000000000004,2850,0.2634528309972237,0.12784716067455468
voter,rho_2,0.80000000000000004,2900,0.289509198089897,0.0899825219960282
voter,rho_2,0.80000000000000004,2950,0.25862653777912153,0.08765509316675357
voter,rho_2,0.80000000000000004,3000,0.2703171495371113,0.09643509758889263
voter,rho_2,1,0,0.047371896535490815,0.024843623383715263
voter,rho_2,1,50,0.1810062796778836,0.09341617281805648
voter,rho_2,1,100,0.21602443377167577,0.07823461968952672
voter,rho_2,1,150,0.19372600825412345,0.0621391271138238
voter,rho_2,1,200,0.18782695759676415,0.13745373222855917
voter,rho_2,1,250,0.18709584350228084,0.10901717371203216
voter,rho_2,1,300,0.22687610391216168,0.08659148794080015
voter,rho_2,1,350,0.18073610110588478,0.10963364595089449
voter,rho_2,1,400,0.17847962516564053,0.09505423652965844
voter,rho_2,1,450,0.22786067180375486,0.11253799673632613
