model,rho_nominal,rho_label,rho_effective,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s,output_path
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420615,15,0,9.004,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_015_seed_1420615
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420616,16,0,8.9656,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_016_seed_1420616
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420617,17,0,9.0191,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_017_seed_1420617
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420618,18,0,8.968,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_018_seed_1420618
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420619,19,0,9.1143,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_019_seed_1420619
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420700,0,0,9.0799,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_000_seed_1420700
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420701,1,0,9.0786,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_001_seed_1420701
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420702,2,0,8.8986,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_002_seed_1420702
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420703,3,0,8.9738,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_003_seed_1420703
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420704,4,0,9.0289,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_004_seed_1420704
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420705,5,0,9.0285,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_005_seed_1420705
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420706,6,0,8.9953,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_006_seed_1420706
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420707,7,0,8.9637,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_007_seed_1420707
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420708,8,0,9.0874,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_008_seed_1420708
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420709,9,0,9.2968,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_009_seed_1420709
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420710,10,0,9.0597,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_010_seed_1420710
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420711,11,0,9.1089,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_011_seed_1420711
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420712,12,0,9.0425,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_012_seed_1420712
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420713,13,0,8.9546,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_013_seed_1420713
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420714,14,0,8.9416,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_014_seed_1420714
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420715,15,0,8.924,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_015_seed_1420715
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420716,16,0,8.9452,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_016_seed_1420716
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420717,17,0,8.8986,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_017_seed_1420717
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420718,18,0,8.6897,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_018_seed_1420718
voter,8.0,rho_8,8.0,800,6.0,7,3000,1420719,19,0,8.3244,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_6/steps_3000/realization_019_seed_1420719
